Category_Technology,Category_Office Supplies,Category_Furniture,City,Sales
0,0,1,dallas,814.1307116889353
1,0,0,houston,991.4343725219207
1,0,0,san antonio,861.2368608173579
0,0,1,san diego,894.346247360594
0,0,1,san diego,759.1735701712498
1,0,0,denver,949.7419958959728
0,0,1,san francisco,755.0897731098214
0,0,1,charlotte,801.4435201943454
0,0,1,dallas,832.9434544565918
0,0,1,,849.9184773065848
1,0,0,charlotte,1041.9644725066362
0,0,1,houston,843.4730661995286
0,0,1,phoenix,808.9711960818566
0,1,0,san diego,812.4065230602537
0,1,0,new york,746.1455370410977
0,0,1,philadelphia,856.2473840029236
0,0,1,san francisco,870.6836290291149
0,1,0,houston,803.1490481235755
0,1,0,austin,821.7352093671852
1,0,0,phoenix,942.3574867499104
0,1,0,seattle,784.6906883844817
1,0,0,san francisco,865.9457435423121
0,0,1,,826.6307982171468
0,1,0,washington,735.9137080068944
0,1,0,fort worth,771.2317100997209
0,1,0,phoenix,829.677864092485
1,0,0,new york,902.354623038112
0,0,1,seattle,818.494579693363
0,0,1,columbus,862.3370289348844
1,0,0,phoenix,
1,0,0,philadelphia,1003.28681409471
0,0,1,charlotte,878.570436684053
1,0,0,jacksonville,938.268127130564
1,0,0,washington,780.098751707947
1,0,0,seattle,897.7076847475075
0,1,0,los angeles,774.642450493419
0,0,1,fort worth,812.690933952871
0,1,0,INDIANAPOLIS,704.7005606704146
1,0,0,indianapolis,854.2701531799714
0,0,1,charlotte,865.5323173414477
1,0,0,seattle,886.0914796692247
0,1,0,san diego,803.442403111312
0,1,0,chicago,788.4961403392136
1,0,0,indianapolis,867.2904656708273
0,0,1,seattle,941.9151196802476
1,0,0,philadelphia,947.50326222925
1,0,0,san diego,913.368567861448
0,1,0,fort worth,924.2153284304724
1,0,0,san diego,908.8224035101662
0,1,0,denver,806.6610684458637
0,0,1,philadelphia,951.8274930726332
1,0,0,san francisco,1015.7389760145614
0,0,1,san jose,846.4677141181182
1,0,0,indianapolis,786.7709641607238
0,1,0,new york,725.1060189303707
0,1,0,san antonio,824.6389554510253
0,1,0,fort worth,714.8298843333001
0,0,1,chicago,715.3279070213725
0,1,0,denver,712.7821182457848
1,0,0,san francisco,917.4291670239046
1,0,0,phoenix,913.8202230490176
1,0,0,austin,1019.1206067532336
1,0,0,seattle,841.7307630630745
1,0,0,chicago,872.7071973012551
1,0,0,philadelphia,953.4537451297928
0,0,1,chicago,831.424007924625
0,1,0,phoenix,873.4427074467318
1,0,0,dallas,957.2598172695156
1,0,0,denver,893.492298190959
0,0,1,fort worth,793.9616850293639
0,0,1,philadelphia,953.6431370124172
0,0,1,austin,949.5124151692952
1,0,0,columbus,982.2482939370703
1,0,0,philadelphia,965.143337688906
1,0,0,philadelphia,968.8542473501644
0,0,1,indianapolis,879.6149648141104
0,1,0,austin,762.0739661866729
1,0,0,san francisco,888.7681009163624
1,0,0,dallas,
0,0,1,indianapolis,866.3606412477878
0,0,1,san antonio,755.5324257372009
0,1,0,san antonio,749.0866214280703
0,0,1,new york,706.3654889332998
1,0,0,san diego,963.6469505262762
0,1,0,phoenix,869.2228344025549
0,0,1,denver,879.9506911078787
0,0,1,san diego,871.4583719822094
1,0,0,indianapolis,976.049202632209
1,0,0,denver,811.8484827203478
0,1,0,jacksonville,775.6430431944161
0,0,1,san francisco,869.6415222848232
0,1,0,houston,715.3623105146058
1,0,0,jacksonville,914.858301491142
1,0,0,fort worth,859.4673658523726
1,0,0,columbus,871.5538864219159
0,1,0,phoenix,852.7358541044593
1,0,0,charlotte,1006.2700014986998
0,1,0,san antonio,798.8554809194015
0,1,0,san francisco,743.0026569086789
0,0,1,fort worth,818.3584498117189
1,0,0,charlotte,939.3042076721696
0,0,1,jacksonville,794.039411770359
1,0,0,san antonio,829.4506943443195
1,0,0,charlotte,1017.5566113543852
0,0,1,fort worth,848.1249441148856
0,0,1,chicago,892.3706458982463
1,0,0,san francisco,899.1387524916012
0,0,1,chicago,875.9275873159845
1,0,0,san antonio,868.8166092510412
0,0,1,seattle,752.5943804175346
1,0,0,columbus,842.4172054944804
1,0,0,seattle,887.7028169144868
1,0,0,denver,877.0227838715402
1,0,0,columbus,944.042680155146
0,1,0,washington,785.1040189690491
0,0,1,philadelphia,1035.8698379041043
1,0,0,san diego,925.99100118156
1,0,0,san antonio,921.0367725051996
0,0,1,,835.9101319435621
0,0,1,seattle,866.9476242559543
0,0,1,seattle,866.2294252233345
0,0,1,san francisco,787.3874002462549
0,1,0,washington,811.6096374248009
0,1,0,denver,884.2842658851241
1,0,0,los angeles,858.8508009246194
0,1,0,san diego,817.9380742181407
0,0,1,austin,843.3604579310357
1,0,0,seattle,935.596065470182
0,0,1,fort worth,852.5480280374438
0,1,0,dallas,702.7983317394621
0,1,0,dallas,712.377392859737
0,1,0,indianapolis,659.9167735588167
0,1,0,san antonio,894.5189787291654
1,0,0,dallas,836.0641708592008
0,1,0,,774.2894399285394
1,0,0,los angeles,884.6672973651205
1,0,0,houston,900.4224010922937
0,0,1,columbus,863.0111219199224
1,0,0,houston,881.341046235034
0,0,1,los angeles,812.3971904061332
1,0,0,san diego,954.0615637967182
1,0,0,SEATTLE,944.421869547378
0,1,0,denver,791.5848517390347
0,0,1,columbus,765.5468934185981
0,1,0,washington,712.5128167134357
0,1,0,san jose,954.8561928424516
0,1,0,indianapolis,861.1972948500254
1,0,0,san diego,916.5011414827188
1,0,0,columbus,876.4364383825742
1,0,0,san diego,927.8707403266444
1,0,0,phoenix,987.9502016990074
1,0,0,charlotte,898.8748447838241
1,0,0,san diego,931.5209417181834
1,0,0,san jose,916.4624252646508
0,0,1,san diego,868.9879262655755
0,1,0,dallas,733.8084863585568
1,0,0,seattle,865.5858145348473
1,0,0,chicago,881.0793705353913
0,1,0,indianapolis,733.1348164990592
0,1,0,washington,714.0575219499658
0,1,0,san francisco,871.6754650977513
0,0,1,indianapolis,
1,0,0,san diego,804.4771630572418
0,1,0,los angeles,831.438239812488
1,0,0,indianapolis,849.516004501482
1,0,0,seattle,896.533119735682
1,0,0,phoenix,966.9091501398464
0,0,1,dallas,891.5327438846202
0,0,1,dallas,921.1899099950978
1,0,0,los angeles,915.6722324544244
1,0,0,los angeles,844.2136469148774
1,0,0,denver,866.2981754208846
0,0,1,chicago,851.459107518513
1,0,0,indianapolis,914.1817821734444
0,0,1,columbus,836.8646937674661
1,0,0,columbus,851.9729459936113
1,0,0,columbus,834.6606123021522
1,0,0,philadelphia,967.1722957231964
0,0,1,chicago,746.9497776050714
0,1,0,new york,800.719043028948
1,0,0,charlotte,979.8658072736708
0,0,1,houston,809.6173113552345
1,0,0,new york,916.8813408908826
0,0,1,indianapolis,886.5485479369955
0,0,1,seattle,844.4784386477314
0,1,0,san diego,823.8466637889838
1,0,0,los angeles,884.5167326012079
0,1,0,seattle,825.575561992511
0,1,0,charlotte,870.6191832960557
1,0,0,san jose,1025.752983385942
1,0,0,san diego,976.7023463765922
1,0,0,,909.8037503370924
1,0,0,charlotte,967.019428032018
0,0,1,jacksonville,830.3376276263677
0,1,0,austin,886.0183262060389
0,1,0,washington,793.1513329528761
0,0,1,denver,795.3183630078294
0,1,0,new york,795.4221612863998
1,0,0,chicago,833.2889028922555
0,1,0,jacksonville,816.5464559772731
0,0,1,dallas,793.4904973054091
0,1,0,phoenix,897.601782371171
1,0,0,new york,865.1642834430271
1,0,0,san jose,1051.692212988402
0,0,1,indianapolis,815.9548997800201
1,0,0,houston,862.8982445949944
1,0,0,san francisco,829.0669047438565
1,0,0,denver,929.3271573588338
1,0,0,san diego,918.1032652186188
1,0,0,san francisco,985.9752298269032
1,0,0,san antonio,918.4121844042112
1,0,0,san francisco,888.2936540865594
0,0,1,san diego,844.4263171862826
0,1,0,san jose,900.1091397549765
1,0,0,seattle,924.037838669073
0,0,1,houston,734.2982685590745
0,1,0,san francisco,770.5554795188363
1,0,0,austin,998.1242121783034
0,0,1,chicago,789.7762114892308
1,0,0,san francisco,858.1481534508601
1,0,0,chicago,881.8121925117698
1,0,0,san francisco,903.3572501358298
0,1,0,philadelphia,849.8006357634414
0,1,0,new york,869.3693166329742
0,0,1,columbus,822.54946918407
0,0,1,charlotte,857.750292186948
1,0,0,new york,800.0544151513741
1,0,0,indianapolis,915.1238063793032
0,0,1,san diego,815.1303626345507
1,0,0,seattle,899.5220779714074
1,0,0,charlotte,927.3011233865938
0,0,1,philadelphia,917.894421644165
1,0,0,san jose,985.3993453899312
0,1,0,san jose,799.7229072264608
1,0,0,phoenix,936.2149195513106
0,0,1,jacksonville,810.3204856280374
1,0,0,washington,
1,0,0,indianapolis,845.2166940402163
0,1,0,columbus,748.8099853967796
0,0,1,columbus,873.649399295415
0,0,1,chicago,786.2111453092923
0,1,0,jacksonville,816.5411639233339
1,0,0,washington,889.7913491557405
1,0,0,seattle,822.9446504184994
0,0,1,jacksonville,818.7150242275577
1,0,0,los angeles,897.4968924127701
0,0,1,los angeles,866.27059260613
0,1,0,indianapolis,752.1815338398652
1,0,0,san jose,1020.0957162710396
1,0,0,seattle,903.2372989123824
0,0,1,denver,831.2757268532091
0,1,0,new york,751.3913273282373
0,1,0,houston,774.0039875508762
1,0,0,houston,947.8194802951832
1,0,0,los angeles,929.32926814447
1,0,0,denver,914.1507737334788
1,0,0,jacksonville,879.4225258996776
0,1,0,san jose,914.21230020157
0,1,0,fort worth,815.578431191996
0,0,1,washington,831.2724310427292
0,1,0,san francisco,
0,1,0,chicago,697.2456374016533
0,0,1,washington,817.3807763117616
1,0,0,fort worth,893.2611736461843
1,0,0,san diego,881.7378518681969
0,0,1,san antonio,802.4958533014569
0,1,0,san diego,825.0975839449599
1,0,0,seattle,909.5332959966778
1,0,0,dallas,810.6314379380162
1,0,0,philadelphia,975.0385845763188
1,0,0,houston,865.4963779304387
0,1,0,san francisco,865.0651849600894
0,0,1,phoenix,885.1740432380703
0,1,0,phoenix,963.3210857531452
0,0,1,san antonio,868.6942610416814
0,0,1,dallas,767.9028733880865
1,0,0,san antonio,899.4907219384237
0,0,1,dallas,772.3576814973065
1,0,0,washington,860.6381053857294
0,1,0,san jose,891.4233208505584
0,0,1,houston,814.4094281982038
0,1,0,philadelphia,816.4937377973379
0,1,0,columbus,717.2753473731376
0,1,0,dallas,798.96945207645
1,0,0,new york,913.204948998464
1,0,0,indianapolis,839.5534752298247
1,0,0,fort worth,738.1163908975434
0,1,0,san antonio,758.080048654938
0,1,0,dallas,827.315018433084
1,0,0,austin,925.0734856207306
0,1,0,chicago,754.6383987548869
0,1,0,jacksonville,821.6669826688818
1,0,0,chicago,856.6864995596488
0,1,0,san francisco,868.8711430411564
1,0,0,san jose,949.328173779958
0,0,1,new york,787.9673260926654
1,0,0,columbus,939.1136101508788
0,0,1,washington,821.3903046691729
0,1,0,philadelphia,819.0801075731495
1,0,0,los angeles,926.5912186342682
0,1,0,san diego,805.2836418257746
0,1,0,new york,723.7068021450852
1,0,0,HOUSTON,855.7557886489672
0,1,0,houston,743.0951748818744
1,0,0,phoenix,874.6290560060642
0,0,1,washington,766.0338002429638
0,1,0,dallas,871.2672833230623
0,1,0,fort worth,769.0654786178526
0,1,0,seattle,865.3335238197867
1,0,0,indianapolis,879.440910008378
0,1,0,new york,842.856799211702
1,0,0,san francisco,926.7874317055108
0,0,1,los angeles,805.6835513206344
0,1,0,charlotte,901.3412556220668
0,0,1,washington,771.3611421997766
0,1,0,phoenix,905.468451774965
1,0,0,denver,869.8862025879636
1,0,0,phoenix,959.9386261919444
1,0,0,los angeles,881.0734484690126
1,0,0,san antonio,955.9221651184145
0,1,0,chicago,764.1173660458269
1,0,0,indianapolis,768.5052415827492
1,0,0,chicago,786.2874291561345
0,1,0,fort worth,701.5363840694757
0,0,1,san antonio,905.2090105189584
0,0,1,chicago,865.0125293259002
0,1,0,san francisco,815.2498862663274
1,0,0,seattle,913.7204397593551
1,0,0,san jose,1040.3067318595035
0,1,0,san antonio,833.1424196039999
0,0,1,dallas,859.9054782751153
0,1,0,phoenix,858.4626331657483
1,0,0,washington,845.947249300262
1,0,0,san diego,905.9882534874748
0,1,0,columbus,882.5384409644258
0,0,1,houston,746.6640718722628
1,0,0,washington,884.7155797706645
0,1,0,columbus,704.2305571103014
0,1,0,jacksonville,763.4741724852537
1,0,0,los angeles,941.6913042982952
0,0,1,fort worth,724.5019034564824
1,0,0,new york,926.2369643987158
0,1,0,washington,871.3771804719632
0,1,0,san antonio,834.2580258409256
1,0,0,dallas,941.095704727151
1,0,0,indianapolis,876.4019039428935
0,1,0,fort worth,800.5544427103929
1,0,0,san jose,990.6883129991996
0,1,0,charlotte,845.4972096168207
0,1,0,philadelphia,843.0158691203601
1,0,0,charlotte,1030.072852874224
0,1,0,austin,859.8893070988009
0,1,0,washington,761.9113932752932
1,0,0,chicago,863.8756491214206
1,0,0,dallas,893.3203384919749
0,0,1,san francisco,789.7239743570605
1,0,0,fort worth,855.8928204217184
1,0,0,san jose,983.5279641932348
1,0,0,washington,805.0457177099361
1,0,0,fort worth,875.4615863952872
0,1,0,indianapolis,
0,1,0,san antonio,831.6218731158108
0,1,0,philadelphia,980.9255983456684
1,0,0,fort worth,858.9568265563034
1,0,0,indianapolis,810.0683231220737
1,0,0,san francisco,910.8541860014057
1,0,0,houston,874.7105056241152
1,0,0,san francisco,852.153850825652
1,0,0,columbus,794.075998691471
1,0,0,austin,915.3070316235634
0,1,0,houston,748.5824158261331
0,1,0,chicago,749.2343228185397
1,0,0,los angeles,956.874697517791
1,0,0,washington,894.8556536842741
1,0,0,san jose,973.0992844481378
0,1,0,fort worth,677.7520390361456
0,1,0,washington,800.5201202927933
1,0,0,seattle,996.9588633854536
1,0,0,charlotte,1014.1153192207264
0,1,0,austin,829.1152668969097
0,0,1,san jose,911.1823820167014
0,1,0,dallas,800.9540029251185
0,1,0,jacksonville,863.3330601321971
1,0,0,denver,823.7124432577409
0,1,0,new york,757.7242927549928
0,1,0,seattle,795.8416723025375
1,0,0,columbus,873.4658644203905
0,1,0,new york,820.6179785320581
0,1,0,indianapolis,777.1148843335183
0,1,0,austin,792.1411621398735
1,0,0,washington,836.1608982595561
0,1,0,san francisco,767.6001363527948
1,0,0,houston,740.2541647755138
1,0,0,san francisco,945.4818336359178
1,0,0,san diego,974.8023204710156
0,0,1,san francisco,845.1288817516377
0,1,0,columbus,705.9821860998552
0,1,0,san francisco,777.4862939155265
1,0,0,seattle,808.7367476079223
0,1,0,phoenix,926.85934004002
1,0,0,san jose,981.2804197049318
0,1,0,san francisco,752.3653373234565
1,0,0,denver,894.7067299710807
1,0,0,new york,849.8497421500788
